ID,Variant ID,Product ID,Variant Name,Product Name,Managed Variant,SKU,Stock,Choices,Media,Collections
0b972271-7dd4-40ba-8aa2-dcb4fd0f06d3-00000000-0000-0002-0005-ac28bfd4197a,00000000-0000-0002-0005-ac28bfd4197a,0b972271-7dd4-40ba-8aa2-dcb4fd0f06d3,500g,PASAS,TRUE,203,"{""trackQuantity"":true,""quantity"":14,""inStock"":true}","{""Peso"":""500g""}",wix:image://v1/6138ec_b46d8f049c354078a3192e4e0f2ecdf1~mv2.jpg/file.jpg#originWidth=460&originHeight=360,"[""c5c8fd0c-e430-4d49-9fee-b8ec24ac3ce3"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
0c784d81-5ef6-4a1e-8724-d848908482cd-00000000-0000-0001-0005-a5dff9963ca3,00000000-0000-0001-0005-a5dff9963ca3,0c784d81-5ef6-4a1e-8724-d848908482cd,2m,PIROTECNIA FRIA FUENTE 30SEG,TRUE,12494,"{""trackQuantity"":true,""quantity"":46,""inStock"":true}","{""Tamaño"":""2m""}",wix:image://v1/6138ec_2861268d9573443fa81e38173ce8c2f4~mv2.jpg/file.jpg#originWidth=4032&originHeight=3024,"[""c5452cb6-0f5b-44d7-92f2-a64355b25ac8""]"
0c784d81-5ef6-4a1e-8724-d848908482cd-00000000-0000-0002-0005-a5dff9963ca3,00000000-0000-0002-0005-a5dff9963ca3,0c784d81-5ef6-4a1e-8724-d848908482cd,5m,PIROTECNIA FRIA FUENTE 30SEG,TRUE,12493,"{""trackQuantity"":true,""quantity"":49,""inStock"":true}","{""Tamaño"":""5m""}",wix:image://v1/6138ec_2861268d9573443fa81e38173ce8c2f4~mv2.jpg/file.jpg#originWidth=4032&originHeight=3024,"[""c5452cb6-0f5b-44d7-92f2-a64355b25ac8""]"
0e37fda3-6e02-4a3d-a37b-4c4501fea852-00000000-0000-0001-0005-a5ffd1f46325,00000000-0000-0001-0005-a5ffd1f46325,0e37fda3-6e02-4a3d-a37b-4c4501fea852,Ciento,PIRUTIN #1 PEQUEÑO #2 VERDE LIMON,TRUE,1601464,"{""trackQuantity"":true,""quantity"":109,""inStock"":true}","{""Cantidad"":""Ciento""}",wix:image://v1/6138ec_005cb02d11fd4ebda4f723177d43b5fc~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""5a552f08-fdde-447f-878d-25b91d1be9f8""]"
0e37fda3-6e02-4a3d-a37b-4c4501fea852-00000000-0000-0002-0005-a5ffd1f46325,00000000-0000-0002-0005-a5ffd1f46325,0e37fda3-6e02-4a3d-a37b-4c4501fea852,Millar,PIRUTIN #1 PEQUEÑO #2 VERDE LIMON,TRUE,111251,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Cantidad"":""Millar""}",wix:image://v1/6138ec_005cb02d11fd4ebda4f723177d43b5fc~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""5a552f08-fdde-447f-878d-25b91d1be9f8""]"
0e69feb3-35bb-4df2-a0e8-ceccb3a32e0d-00000000-0000-0001-0005-a5d8fca7ac82,00000000-0000-0001-0005-a5d8fca7ac82,0e69feb3-35bb-4df2-a0e8-ceccb3a32e0d,Pequeño,CORTADORES N. PAW PATROL,TRUE,12531,"{""trackQuantity"":true,""quantity"":17,""inStock"":true}","{""Tamaño"":""Pequeño""}",wix:image://v1/9c9dca_3758c5dda52d4fc8a66c1366158340e3~mv2.jpg/file.jpg#originWidth=1782&originHeight=2009,"[""0083cb0b-7906-4906-b4cc-2f5934f44312""]"
0e69feb3-35bb-4df2-a0e8-ceccb3a32e0d-00000000-0000-0002-0005-a5d8fca7ac82,00000000-0000-0002-0005-a5d8fca7ac82,0e69feb3-35bb-4df2-a0e8-ceccb3a32e0d,Grande,CORTADORES N. PAW PATROL,TRUE,12530,"{""trackQuantity"":true,""quantity"":20,""inStock"":true}","{""Tamaño"":""Grande""}",wix:image://v1/9c9dca_a0a464e0178a470480cea0afa3e063b7~mv2.jpg/file.jpg#originWidth=2413&originHeight=2390,"[""0083cb0b-7906-4906-b4cc-2f5934f44312""]"
0e870700-6640-48b9-9665-e98cf9ca7e34-00000000-0000-0001-0005-a60422dfe41f,00000000-0000-0001-0005-a60422dfe41f,0e870700-6640-48b9-9665-e98cf9ca7e34,500g,LADY FRUIT DIAMANTE,TRUE,10574,"{""trackQuantity"":true,""quantity"":3,""inStock"":true}","{""Peso"":""500g""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""61fe76c0-99da-45b9-998a-d6788a37630e""]"
0e870700-6640-48b9-9665-e98cf9ca7e34-00000000-0000-0002-0005-a60422dfe41f,00000000-0000-0002-0005-a60422dfe41f,0e870700-6640-48b9-9665-e98cf9ca7e34,5kg,LADY FRUIT DIAMANTE,TRUE,10983,"{""trackQuantity"":true,""quantity"":7,""inStock"":true}","{""Peso"":""5kg""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""61fe76c0-99da-45b9-998a-d6788a37630e""]"
117b0210-6340-40f9-9c65-81d9eb9e2965-00000000-0000-0001-0005-ac9b2a417ec8,00000000-0000-0001-0005-ac9b2a417ec8,117b0210-6340-40f9-9c65-81d9eb9e2965,500g,MANTEQUILLA,TRUE,400,"{""trackQuantity"":true,""quantity"":2,""inStock"":true}","{""Peso"":""500g""}",wix:image://v1/eed4cf_338b45b452f54c93a8ca3c8959035a91~mv2.jpg/file.jpg#originWidth=1012&originHeight=591,"[""d58f51cf-1fee-4b28-b438-85b44ed2a47b""]"
117b0210-6340-40f9-9c65-81d9eb9e2965-00000000-0000-0002-0005-ac9b2a417ec8,00000000-0000-0002-0005-ac9b2a417ec8,117b0210-6340-40f9-9c65-81d9eb9e2965,1kg,MANTEQUILLA,TRUE,10987,"{""trackQuantity"":true,""quantity"":6,""inStock"":true}","{""Peso"":""1kg""}",wix:image://v1/eed4cf_338b45b452f54c93a8ca3c8959035a91~mv2.jpg/file.jpg#originWidth=1012&originHeight=591,"[""d58f51cf-1fee-4b28-b438-85b44ed2a47b""]"
117b0210-6340-40f9-9c65-81d9eb9e2965-00000000-0000-0003-0005-ac9b2a417ec8,00000000-0000-0003-0005-ac9b2a417ec8,117b0210-6340-40f9-9c65-81d9eb9e2965,4kg,MANTEQUILLA,TRUE,10986,"{""trackQuantity"":true,""quantity"":4,""inStock"":true}","{""Peso"":""4kg""}",wix:image://v1/eed4cf_338b45b452f54c93a8ca3c8959035a91~mv2.jpg/file.jpg#originWidth=1012&originHeight=591,"[""d58f51cf-1fee-4b28-b438-85b44ed2a47b""]"
11d395ad-2a29-4ee8-a0c5-f2e6157d50f6-00000000-0000-0001-0005-a5ffd1f462db,00000000-0000-0001-0005-a5ffd1f462db,11d395ad-2a29-4ee8-a0c5-f2e6157d50f6,Ciento,PIRUTIN #1 PEQUEÑO #4 VERDE LIMON PUNTOS BLANCOS,TRUE,1601466,"{""trackQuantity"":true,""quantity"":11,""inStock"":true}","{""Cantidad"":""Ciento""}",wix:image://v1/6138ec_9dbc1c957e2a4fcc97cfb2a47f0a4baa~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""5a552f08-fdde-447f-878d-25b91d1be9f8""]"
11d395ad-2a29-4ee8-a0c5-f2e6157d50f6-00000000-0000-0002-0005-a5ffd1f462db,00000000-0000-0002-0005-a5ffd1f462db,11d395ad-2a29-4ee8-a0c5-f2e6157d50f6,Millar,PIRUTIN #1 PEQUEÑO #4 VERDE LIMON PUNTOS BLANCOS,TRUE,111247,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Cantidad"":""Millar""}",wix:image://v1/6138ec_9dbc1c957e2a4fcc97cfb2a47f0a4baa~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""5a552f08-fdde-447f-878d-25b91d1be9f8""]"
11ebdb48-5204-4440-aa19-58c808ace6cb-00000000-0000-0001-0005-a5ffd1b4dc46,00000000-0000-0001-0005-a5ffd1b4dc46,11ebdb48-5204-4440-aa19-58c808ace6cb,Ciento,PIRUTIN #2 MEDIANO  #3 ROJO,TRUE,142795,"{""trackQuantity"":true,""quantity"":7,""inStock"":true}","{""Cantidad"":""Ciento""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""05f3c16b-d61f-4603-9e58-17a31fe0812d""]"
11ebdb48-5204-4440-aa19-58c808ace6cb-00000000-0000-0002-0005-a5ffd1b4dc46,00000000-0000-0002-0005-a5ffd1b4dc46,11ebdb48-5204-4440-aa19-58c808ace6cb,Millar,PIRUTIN #2 MEDIANO  #3 ROJO,TRUE,111240,"{""trackQuantity"":true,""quantity"":119,""inStock"":true}","{""Cantidad"":""Millar""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""05f3c16b-d61f-4603-9e58-17a31fe0812d""]"
11fa16a9-fa77-ee7f-dafa-ccd26efc81cd-cbbe74b4-1385-4b4b-979d-33d3c69e97d8,cbbe74b4-1385-4b4b-979d-33d3c69e97d8,11fa16a9-fa77-ee7f-dafa-ccd26efc81cd,250g,GRAGEA UNICORNIO ROSADO,TRUE,119271,"{""trackQuantity"":true,""quantity"":8,""inStock"":true}","{""Peso"":""250g""}",wix:image://v1/ec5950_27a9c87f46274cf4a59881773689f076~mv2.jpg/file.jpg#originWidth=603&originHeight=862,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
11fa16a9-fa77-ee7f-dafa-ccd26efc81cd-e423d85b-d402-4ef1-8930-951b1838f391,e423d85b-d402-4ef1-8930-951b1838f391,11fa16a9-fa77-ee7f-dafa-ccd26efc81cd,1kg,GRAGEA UNICORNIO ROSADO,TRUE,119270,"{""trackQuantity"":true,""quantity"":4,""inStock"":true}","{""Peso"":""1kg""}",wix:image://v1/ec5950_27a9c87f46274cf4a59881773689f076~mv2.jpg/file.jpg#originWidth=603&originHeight=862,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
1265b71c-77a9-4720-9d5f-319b5cdf9cfc-00000000-0000-0001-0005-ae3451a1b1d6,00000000-0000-0001-0005-ae3451a1b1d6,1265b71c-77a9-4720-9d5f-319b5cdf9cfc,Amarillo,RAMO PETITE,TRUE,13407,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Color"":""Amarillo""}",wix:image://v1/f87be6_d4b98a16d611420692bf31167af87b0e~mv2.jpg/file.jpg#originWidth=1500&originHeight=1451,"[""d3864ce3-bfc7-4585-8213-780a905c558c""]"
1265b71c-77a9-4720-9d5f-319b5cdf9cfc-00000000-0000-0002-0005-ae3451a1b1d6,00000000-0000-0002-0005-ae3451a1b1d6,1265b71c-77a9-4720-9d5f-319b5cdf9cfc,Rosado,RAMO PETITE,TRUE,13408,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Color"":""Rosado""}",wix:image://v1/f87be6_d4b98a16d611420692bf31167af87b0e~mv2.jpg/file.jpg#originWidth=1500&originHeight=1451,"[""d3864ce3-bfc7-4585-8213-780a905c558c""]"
1265b71c-77a9-4720-9d5f-319b5cdf9cfc-00000000-0000-0003-0005-ae3451a1b1d6,00000000-0000-0003-0005-ae3451a1b1d6,1265b71c-77a9-4720-9d5f-319b5cdf9cfc,Perla,RAMO PETITE,TRUE,13409,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Color"":""Perla""}",wix:image://v1/f87be6_d4b98a16d611420692bf31167af87b0e~mv2.jpg/file.jpg#originWidth=1500&originHeight=1451,"[""d3864ce3-bfc7-4585-8213-780a905c558c""]"
1265b71c-77a9-4720-9d5f-319b5cdf9cfc-00000000-0000-0004-0005-ae3451a1b1d6,00000000-0000-0004-0005-ae3451a1b1d6,1265b71c-77a9-4720-9d5f-319b5cdf9cfc,Turquesa,RAMO PETITE,TRUE,13410,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Color"":""Turquesa""}",wix:image://v1/f87be6_d4b98a16d611420692bf31167af87b0e~mv2.jpg/file.jpg#originWidth=1500&originHeight=1451,"[""d3864ce3-bfc7-4585-8213-780a905c558c""]"
13188c63-95ab-4798-83d8-695535a4a7e3-00000000-0000-0001-0005-a5d9af6e0494,00000000-0000-0001-0005-a5d9af6e0494,13188c63-95ab-4798-83d8-695535a4a7e3,185g,GRAGEA FINA VERDE LIMON,TRUE,1000784,"{""trackQuantity"":true,""quantity"":45,""inStock"":true}","{""Peso"":""185g""}",wix:image://v1/6138ec_1c4ef0a5ce7a432eb7259d7002672f0f~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""de8fa3a0-8df1-4dff-854c-a0d2ebfbd2b5""]"
13188c63-95ab-4798-83d8-695535a4a7e3-00000000-0000-0002-0005-a5d9af6e0494,00000000-0000-0002-0005-a5d9af6e0494,13188c63-95ab-4798-83d8-695535a4a7e3,370g,GRAGEA FINA VERDE LIMON,TRUE,119230,"{""trackQuantity"":true,""quantity"":45,""inStock"":true}","{""Peso"":""370g""}",wix:image://v1/6138ec_1c4ef0a5ce7a432eb7259d7002672f0f~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""de8fa3a0-8df1-4dff-854c-a0d2ebfbd2b5""]"
133f48d3-2bad-4257-b208-774d00680d26-00000000-0000-0002-0005-a60422dfe3c9,00000000-0000-0002-0005-a60422dfe3c9,133f48d3-2bad-4257-b208-774d00680d26,25kg,LECHE EN POLVO,TRUE,10821,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Peso"":""25kg""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""e24b9e4c-4e7b-4690-a852-5ab30a1e5aa1""]"
133f48d3-2bad-4257-b208-774d00680d26-d5e1a299-09e9-4460-8573-e1e06a8bd8d3,d5e1a299-09e9-4460-8573-e1e06a8bd8d3,133f48d3-2bad-4257-b208-774d00680d26,400g,LECHE EN POLVO,TRUE,10948,"{""trackQuantity"":true,""quantity"":8,""inStock"":true}","{""Peso"":""400g""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""e24b9e4c-4e7b-4690-a852-5ab30a1e5aa1""]"
145019cb-9976-40ac-b811-527430413894-107d6c8d-289f-4271-856f-5c652a77bcfc,107d6c8d-289f-4271-856f-5c652a77bcfc,145019cb-9976-40ac-b811-527430413894,Ciento,PIRUTIN GRANDE #37 GLOBOS,TRUE,111278,"{""trackQuantity"":true,""quantity"":5,""inStock"":true}","{""Cantidad"":""Ciento""}",wix:image://v1/7b95c2_1b1b524e6a7046a5bd2f55802a1fd35a~mv2.jpg/file.jpg#originWidth=1988&originHeight=1988,"[""9611d26e-18d2-4e69-9c34-f9367eb0ab63"",""d7e22c2d-6f25-459e-b6b1-3c4d716da9e1""]"
145019cb-9976-40ac-b811-527430413894-1fa6a7a6-e370-4272-9f70-4a838325f6e9,1fa6a7a6-e370-4272-9f70-4a838325f6e9,145019cb-9976-40ac-b811-527430413894,Millar,PIRUTIN GRANDE #37 GLOBOS,TRUE,111277,"{""trackQuantity"":true,""quantity"":74,""inStock"":true}","{""Cantidad"":""Millar""}",wix:image://v1/7b95c2_1b1b524e6a7046a5bd2f55802a1fd35a~mv2.jpg/file.jpg#originWidth=1988&originHeight=1988,"[""9611d26e-18d2-4e69-9c34-f9367eb0ab63"",""d7e22c2d-6f25-459e-b6b1-3c4d716da9e1""]"
1553b233-e9cd-45f0-8a03-8c3a753b3211-2709b6b4-612c-4beb-ab47-8aad47d9d721,2709b6b4-612c-4beb-ab47-8aad47d9d721,1553b233-e9cd-45f0-8a03-8c3a753b3211,500 Unidades,COLAPEZ HOJAS,TRUE,10982,"{""trackQuantity"":true,""quantity"":7,""inStock"":true}","{""Cantidad"":""500 Unidades""}",wix:image://v1/6138ec_d0dfb6693a64420f87804aaeb5c87609~mv2.jpeg/file.jpg#originWidth=700&originHeight=535,"[""c13aa2bb-f5d3-463d-93ed-d9138c9f8de9"",""2b69dd50-781f-79d1-3a39-6e4ec06f47b7"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
1553b233-e9cd-45f0-8a03-8c3a753b3211-31c73ecd-cda0-482c-a40a-4032b6c1dda5,31c73ecd-cda0-482c-a40a-4032b6c1dda5,1553b233-e9cd-45f0-8a03-8c3a753b3211,1 Unidad,COLAPEZ HOJAS,TRUE,178,"{""trackQuantity"":true,""quantity"":127,""inStock"":true}","{""Cantidad"":""1 Unidad""}",wix:image://v1/6138ec_d0dfb6693a64420f87804aaeb5c87609~mv2.jpeg/file.jpg#originWidth=700&originHeight=535,"[""c13aa2bb-f5d3-463d-93ed-d9138c9f8de9"",""2b69dd50-781f-79d1-3a39-6e4ec06f47b7"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
1559c830-2369-55f5-bfba-f407e18c80d2-459a38df-1f22-4892-a6b9-119db95f3c11,459a38df-1f22-4892-a6b9-119db95f3c11,1559c830-2369-55f5-bfba-f407e18c80d2,50kg,HARINA PASTELERA SANTA LUCIA,TRUE,10868,"{""trackQuantity"":true,""quantity"":6,""inStock"":true}","{""Peso"":""50kg""}",wix:image://v1/ec5950_1e71d9f692d64079b0a4482749c3df17~mv2.jpg/file.jpg#originWidth=709&originHeight=608,"[""9042c58d-654b-4f2d-8e42-87d87b1ab9ad"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
1559c830-2369-55f5-bfba-f407e18c80d2-a36ec3cc-f9a1-42a4-97d3-4defc470c133,a36ec3cc-f9a1-42a4-97d3-4defc470c133,1559c830-2369-55f5-bfba-f407e18c80d2,10kg,HARINA PASTELERA SANTA LUCIA,TRUE,101869,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Peso"":""10kg""}",wix:image://v1/ec5950_1e71d9f692d64079b0a4482749c3df17~mv2.jpg/file.jpg#originWidth=709&originHeight=608,"[""9042c58d-654b-4f2d-8e42-87d87b1ab9ad"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
166a9fe0-6dec-42a2-bc5b-ff4d6aa5d6ff-5ec18fd0-cfcc-4a23-a8e9-1a124996a580,5ec18fd0-cfcc-4a23-a8e9-1a124996a580,166a9fe0-6dec-42a2-bc5b-ff4d6aa5d6ff,100 Unidades,LAMINAS DE ACETATO,TRUE,145056,"{""trackQuantity"":true,""quantity"":3,""inStock"":true}","{""Cantidad"":""100 Unidades""}",wix:image://v1/f87be6_f8ee9e4cff2c4fb0b914f81ad80ec54a~mv2.jpg/file.jpg#originWidth=500&originHeight=500,"[""9b9c9ea0-050d-47cc-938e-d71f2a34ee04""]"
166a9fe0-6dec-42a2-bc5b-ff4d6aa5d6ff-f758f1a9-9310-4e0a-b6a6-4958f5b87acf,f758f1a9-9310-4e0a-b6a6-4958f5b87acf,166a9fe0-6dec-42a2-bc5b-ff4d6aa5d6ff,1 Unidad,LAMINAS DE ACETATO,TRUE,395,"{""trackQuantity"":true,""quantity"":48,""inStock"":true}","{""Cantidad"":""1 Unidad""}",wix:image://v1/f87be6_f8ee9e4cff2c4fb0b914f81ad80ec54a~mv2.jpg/file.jpg#originWidth=500&originHeight=500,"[""9b9c9ea0-050d-47cc-938e-d71f2a34ee04""]"
169fe704-087b-4fba-9c55-9186dce1afab-00000000-0000-0001-0005-a5df40f580b8,00000000-0000-0001-0005-a5df40f580b8,169fe704-087b-4fba-9c55-9186dce1afab,25x2cm,BASE DE ESPUMA FLEX CUADRADA,TRUE,1000264,"{""trackQuantity"":true,""quantity"":98,""inStock"":true}","{""Lado por alto"":""25x2cm""}",wix:image://v1/9c9dca_58f563f7b801430eb75ad665d72880a3~mv2.jpg/file.jpg#originWidth=2923&originHeight=2923,"[""bcdfa5be-d642-433c-8c44-873e71fe3587""]"
169fe704-087b-4fba-9c55-9186dce1afab-00000000-0000-0002-0005-a5df40f580b8,00000000-0000-0002-0005-a5df40f580b8,169fe704-087b-4fba-9c55-9186dce1afab,30x2cm,BASE DE ESPUMA FLEX CUADRADA,TRUE,1600683,"{""trackQuantity"":true,""quantity"":1,""inStock"":true}","{""Lado por alto"":""30x2cm""}",wix:image://v1/9c9dca_58f563f7b801430eb75ad665d72880a3~mv2.jpg/file.jpg#originWidth=2923&originHeight=2923,"[""bcdfa5be-d642-433c-8c44-873e71fe3587""]"
169fe704-087b-4fba-9c55-9186dce1afab-00000000-0000-0003-0005-a5df40f580b8,00000000-0000-0003-0005-a5df40f580b8,169fe704-087b-4fba-9c55-9186dce1afab,35x2cm,BASE DE ESPUMA FLEX CUADRADA,TRUE,1600682,"{""trackQuantity"":true,""quantity"":15,""inStock"":true}","{""Lado por alto"":""35x2cm""}",wix:image://v1/9c9dca_58f563f7b801430eb75ad665d72880a3~mv2.jpg/file.jpg#originWidth=2923&originHeight=2923,"[""bcdfa5be-d642-433c-8c44-873e71fe3587""]"
169fe704-087b-4fba-9c55-9186dce1afab-00000000-0000-0004-0005-a5df40f580b8,00000000-0000-0004-0005-a5df40f580b8,169fe704-087b-4fba-9c55-9186dce1afab,40x2cm,BASE DE ESPUMA FLEX CUADRADA,TRUE,1600591,"{""trackQuantity"":true,""quantity"":163,""inStock"":true}","{""Lado por alto"":""40x2cm""}",wix:image://v1/9c9dca_58f563f7b801430eb75ad665d72880a3~mv2.jpg/file.jpg#originWidth=2923&originHeight=2923,"[""bcdfa5be-d642-433c-8c44-873e71fe3587""]"
169fe704-087b-4fba-9c55-9186dce1afab-00000000-0000-0005-0005-a5df40f580b8,00000000-0000-0005-0005-a5df40f580b8,169fe704-087b-4fba-9c55-9186dce1afab,45x2cm,BASE DE ESPUMA FLEX CUADRADA,TRUE,1600915,"{""trackQuantity"":true,""quantity"":4,""inStock"":true}","{""Lado por alto"":""45x2cm""}",wix:image://v1/9c9dca_58f563f7b801430eb75ad665d72880a3~mv2.jpg/file.jpg#originWidth=2923&originHeight=2923,"[""bcdfa5be-d642-433c-8c44-873e71fe3587""]"
17f4583d-828e-553d-e449-bd669165728b-00000000-0000-0001-0005-a62fd54b4964,00000000-0000-0001-0005-a62fd54b4964,17f4583d-828e-553d-e449-bd669165728b,20X8cm,MOLDE DE LATA PARA PAN,TRUE,135,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Tamaño"":""20X8cm""}",wix:image://v1/9c9dca_4f4fa855453a4f5190f689108195e399~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""3c37b232-c400-4afa-b472-aa66db2b0acf""]"
17f4583d-828e-553d-e449-bd669165728b-00000000-0000-0002-0005-a62fd54b4964,00000000-0000-0002-0005-a62fd54b4964,17f4583d-828e-553d-e449-bd669165728b,30x8cm,MOLDE DE LATA PARA PAN,TRUE,134122,"{""trackQuantity"":true,""quantity"":40,""inStock"":true}","{""Tamaño"":""30x8cm""}",wix:image://v1/9c9dca_4f4fa855453a4f5190f689108195e399~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""3c37b232-c400-4afa-b472-aa66db2b0acf""]"
18b0b0ff-6662-4490-a6a0-bdb6fa48ffdf-00000000-0000-0001-0005-a60422dfe4f1,00000000-0000-0001-0005-a60422dfe4f1,18b0b0ff-6662-4490-a6a0-bdb6fa48ffdf,20g,GOMA XANTHAN,TRUE,10461,"{""trackQuantity"":true,""quantity"":21,""inStock"":true}","{""Peso"":""20g""}",wix:image://v1/6138ec_ab697d884685447bbe08d25105e1bde4~mv2.jpeg/file.jpg#originWidth=1024&originHeight=683,"[""9843efd9-b4f0-4f1a-9937-e800b9f066ea"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
18b0b0ff-6662-4490-a6a0-bdb6fa48ffdf-00000000-0000-0002-0005-a60422dfe4f1,00000000-0000-0002-0005-a60422dfe4f1,18b0b0ff-6662-4490-a6a0-bdb6fa48ffdf,500g,GOMA XANTHAN,TRUE,10915,"{""trackQuantity"":true,""quantity"":13,""inStock"":true}","{""Peso"":""500g""}",wix:image://v1/6138ec_ab697d884685447bbe08d25105e1bde4~mv2.jpeg/file.jpg#originWidth=1024&originHeight=683,"[""9843efd9-b4f0-4f1a-9937-e800b9f066ea"",""feb8d643-31db-3942-946d-8900ac0476c9""]"
194cc2f5-b391-4c2b-9195-c7fd155d8e1e-260de243-cdfc-4f30-b13d-e0a6adb470da,260de243-cdfc-4f30-b13d-e0a6adb470da,194cc2f5-b391-4c2b-9195-c7fd155d8e1e,50g,GRAGEA DIAMANTADA #5 ORO,TRUE,119250,"{""trackQuantity"":true,""quantity"":14,""inStock"":true}","{""Peso"":""50g""}",wix:image://v1/ec5950_c150c65ce5b84e6c8767020b73c6dd95~mv2.jpg/file.jpg#originWidth=760&originHeight=1101,"[""6c8101b2-0ce9-4c9c-8d62-c5016f92f107""]"
194cc2f5-b391-4c2b-9195-c7fd155d8e1e-93cf07b1-19ea-4663-99b6-f4bc18ab02b1,93cf07b1-19ea-4663-99b6-f4bc18ab02b1,194cc2f5-b391-4c2b-9195-c7fd155d8e1e,800g,GRAGEA DIAMANTADA #5 ORO,TRUE,7.50639E+12,"{""trackQuantity"":true,""quantity"":38,""inStock"":true}","{""Peso"":""800g""}",wix:image://v1/ec5950_c150c65ce5b84e6c8767020b73c6dd95~mv2.jpg/file.jpg#originWidth=760&originHeight=1101,"[""6c8101b2-0ce9-4c9c-8d62-c5016f92f107""]"
19e4efe2-9ddf-4613-a55f-6b27d5ce332e-00000000-0000-0001-0005-a6042294f124,00000000-0000-0001-0005-a6042294f124,19e4efe2-9ddf-4613-a55f-6b27d5ce332e,1kg,PREMEZCLA PANETON,TRUE,1600417,"{""trackQuantity"":true,""quantity"":9,""inStock"":true}","{""Peso"":""1kg""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""cc3a6bf4-6ac3-440b-b85e-8f650b5253a4""]"
19e4efe2-9ddf-4613-a55f-6b27d5ce332e-00000000-0000-0002-0005-a6042294f124,00000000-0000-0002-0005-a6042294f124,19e4efe2-9ddf-4613-a55f-6b27d5ce332e,11kg,PREMEZCLA PANETON,TRUE,10906,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}","{""Peso"":""11kg""}",wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""cc3a6bf4-6ac3-440b-b85e-8f650b5253a4""]"
1a5e6e22-2a10-4abd-973c-3cc5ac7496e6-7db613d7-644e-4611-a6f1-26f77eed781e,7db613d7-644e-4611-a6f1-26f77eed781e,1a5e6e22-2a10-4abd-973c-3cc5ac7496e6,Millar,PIRUTIN GRANDE #40 ESPIRAL COLOR,TRUE,111283,"{""trackQuantity"":true,""quantity"":68,""inStock"":true}","{""Cantidad"":""Millar""}",wix:image://v1/7b95c2_e5796dc0da9744ec866d6c061b74dcea~mv2.jpg/file.jpg#originWidth=2180&originHeight=2180,"[""9611d26e-18d2-4e69-9c34-f9367eb0ab63"",""d7e22c2d-6f25-459e-b6b1-3c4d716da9e1""]"
1a5e6e22-2a10-4abd-973c-3cc5ac7496e6-ce363bcb-7cf1-4681-9766-e5798858420a,ce363bcb-7cf1-4681-9766-e5798858420a,1a5e6e22-2a10-4abd-973c-3cc5ac7496e6,Ciento,PIRUTIN GRANDE #40 ESPIRAL COLOR,TRUE,111284,"{""trackQuantity"":true,""quantity"":4,""inStock"":true}","{""Cantidad"":""Ciento""}",wix:image://v1/7b95c2_e5796dc0da9744ec866d6c061b74dcea~mv2.jpg/file.jpg#originWidth=2180&originHeight=2180,"[""9611d26e-18d2-4e69-9c34-f9367eb0ab63"",""d7e22c2d-6f25-459e-b6b1-3c4d716da9e1""]"
